property_id,property_name,city,state,site_review_count,site_review_rating
HTLGBO1000088324,Chayan Cottage Manali,Manali,Himachal Pradesh,,
HTLGBO1000047346,Chalet regency,Alleppey,Kerala,14,3.3
HTLGBO1000016086,Chobhyal Cottage,Dalhousie,Himachal Pradesh,2,3.6
HTLGBO1000080846,Blue Merry Inn Pvt. Ltd,Kolkata,West Bengal,,
HTLGBO1000059650,Blue Beach Nest Service Apartments,Goa,Goa,,
HTLGBO1000063180,Champions Yacht - Free Spirit,Goa,Goa,,
HTLGBO1000071718,Chennaibnb,Chennai,Tamil Nadu,,
HTLGBO1000015788,CASA DA BOA VIDA,Goa,Goa,1,4
HTLGBO1000010978,BRS Homes,Noida,Uttar Pradesh,15,3.5
HTLGBO1000082562,BIMAL GUEST HOUSE,Siliguri,West Bengal,,
HTLGBO1000054228,Butola Guest House,Dehradun,Uttarakhand,,
HTLGBO1000041544,CALANGUTE BEACH SIDE HOTEL,Goa,Goa,11,3.1
HTLGBO1000013247,Buhari Royale Boutique Hotel,Chennai,Tamil Nadu,84,3.7
HTLGBO1000010738,Cherry Resort,Gangtok,Sikkim,2,4.8
HTLGBO1000084508,Camel Resort &amp; Camp,Leh,Jammu and Kashmir,,
HTLGBO1000010562,Casa Grand,Gurgaon,Haryana,,
HTLGBO1000092306,Boktoo Palace Group of Houseboats,Srinagar,Jammu and Kashmir,,
HTLGBO1000006928,Blueberry Inn,Shillong,Meghalaya,31,4.5
HTLGBO1000059770,Camp BlueWaters,Leh,Jammu and Kashmir,1,2
HTLGBO1000073922,Chureshwar Resort,Sirmaur,Himachal Pradesh,1,5
HTLGBO1000000456,Casa Colvale,Goa,Goa,5,3.8
HTLGBO1000083852,Calangute Beach Resort,Goa,Goa,,
HTLGBO1000008220,Castle Bijaipur Hotels(35 Km from Chittorgarh),Chittorgarh,Rajasthan,4,2.3
HTLGBO1000034708,Calypso Hotel and Resorts,Mandarmani,West Bengal,,
HTLGBO1000013272,Bota Royal,Coorg,Karnataka,,
HTLGBO1000014584,Campal Beach Resort,Goa,Goa,24,3.6
HTLGBO1000005043,Boon Inn,Palakkad,Kerala,202,4.4
HTLGBO1000007717,Bommana Residency,Rajahmundry,Andhra Pradesh,223,3.1
HTLGBO1000047804,CasaMelhor 1 BHK In Siolim,Goa,Goa,,
HTLGBO1000085808,Blueberry Service Apartments,Hyderabad,Andhra Pradesh,,
HTLGBO1000005081,Carmelia Haven,Thekkady,Kerala,32,4.3
HTLGBO1000002730,British Cliff Club Resort,Ooty,Tamil Nadu,18,3.6
HTLGBO1000076988,Bobina Hotel,Gorakhpur,Uttar Pradesh,,
HTLGBO1000041494,Chira Meadows,Dapoli Camp,Maharashtra,,
HTLGBO1000087436,chandigarh Ashok,Chandigarh,Punjab,3,4.2
HTLGBO1000008339,Bless Inn,Delhi,Delhi,3,4.7
HTLGBO1000057556,BnB Inn,Noida,Uttar Pradesh,1,5
HTLGBO1000010744,Bikamp Adventures,Leh,Jammu and Kashmir,17,4.7
HTLGBO1000010683,Capital Guest House,Kolkata,West Bengal,102,2.4
HTLGBO1000078624,BNR lodge,Sivaganga,Tamil Nadu,,
HTLGBO1000003291,Casino Hotel - Cgh Earth,Ernakulam,Kerala,20,4.3
HTLGBO1000014960,Casa De Royale,Goa,Goa,111,4.2
HTLGBO1000020294,Chitra Residency,Haridwar,Uttarakhand,,
HTLGBO1000025940,Chandra Imperial,Jodhpur,Rajasthan,231,4.5
HTLGBO1000090720,C Pearl,Goa,Goa,,
HTLGBO1000033238,Bharath Service Apartment,Chennai,Tamil Nadu,,
HTLGBO1000004110,Blackberry Hills Retreat and Spa,Munnar,Kerala,18,4.4
HTLGBO1000062846,CANAL VIEW,Roorkee,Uttarakhand,,
HTLGBO1000006527,Camp A Star,Rishikesh,Uttarakhand,,
HTLGBO1000073824,Cerulean Inn,Lava,West Bengal,,
HTLGBO1000049184,Candolim Apartments,Goa,Goa,,
HTLGBO1000057868,Blessing's Hotel,Faridkot,Punjab,,
HTLGBO1000001686,Blue Country Resort,Panchgani,Maharashtra,73,3.8
HTLGBO1000005261,Blue Bird Hotel,Jaipur,Rajasthan,5,3
HTLGBO1000013490,Chandra Niwas Guest House,Bikaner,Rajasthan,47,3.4
HTLGBO1000068102,BKR Residency,Chittoor,Andhra Pradesh,,
HTLGBO1000002321,Camp Whispering Waves,Leh,Jammu and Kashmir,30,4.1
HTLGBO1000019226,Casa Melhor Charming 2BHK Candolim,Goa,Goa,2,3.5
HTLGBO1000007728,Century Inn Deluxe Lodge,Bangalore,Karnataka,31,1.7
HTLGBO1000010571,Brightland Resort &amp; Spa,Mahabaleshwar,Maharashtra,79,4.1
HTLGBO1000054122,Chitrakuta Meadows,Shimoga,Karnataka,,
HTLGBO1000056118,Chandramukuta homestay,Chikmagalur,Karnataka,,
HTLGBO1000051250,Camp Sarovar Ganga,Rishikesh,Uttarakhand,,
HTLGBO1000006198,Blue Ginger Spa Resort,Wayanad,Kerala,6,4.4
HTLGBO1000069482,BUXA VALLEY RESORT,Jalpaiguri,West Bengal,,
HTLGBO1000035182,Bunkstop Jaipur,Jaipur,Rajasthan,3,3.7
HTLGBO1000011254,Black Thunder Resort,Mettupalayam,Tamil Nadu,23,3.9
HTLGBO1000048396,Breathing Earth,Kolkata,West Bengal,,
HTLGBO1000084962,Bs Hive  Kadal,Chennai,Tamil Nadu,,
HTLGBO1000032746,Castle Rock,Pahalgam,Jammu and Kashmir,50,4.3
HTLGBO1000003102,Cama Rajputana Club Resort,Mount Abu,Rajasthan,3,3.3
HTLGBO1000064680,CHAWLHNA HOTEL,Aizawl,Mizoram,,
HTLGBO1000059790,Chembakassery Homestay,Thekkady,Kerala,,
HTLGBO1000069930,Chandrakant Home Stay,Malwan,Maharashtra,,
HTLGBO1000002626,Chumbi Residency,Gangtok,Sikkim,,
HTLGBO1000065912,Camp River View,Rishikesh,Uttarakhand,,
HTLGBO1000065716,Camp Golden Tower,Jaisalmer,Rajasthan,,
HTLGBO1000008365,Cambria Hotel,Gurgaon,Haryana,1,4.6
HTLGBO1000082998,Budd Rooms,Gurgaon,Haryana,11,4.5
HTLGBO1000007202,Cine City hotel,Chennai,Tamil Nadu,19,3.8
HTLGBO1000035734,Cherry Guest House,Gangtok,Sikkim,,
HTLGBO1000003612,Casa de Bengaluru,Bangalore,Karnataka,28,4.3
HTLGBO1000055282,CAMPS @ TIKKAR TAAL,Panchkula,Haryana,,
HTLGBO1000004131,Bharat Hotel (BTH),Ernakulam,Kerala,45,3.9
HTLGBO1000029850,Blessing The Ultimate,Allahabad,Uttar Pradesh,,
HTLGBO1000011381,Chithirapuram Palace,Munnar,Kerala,27,4.3
HTLGBO1000049816,Budget Inn Service Apartments Tiger Plaza,Dahej,Gujarat,7,4.9
HTLGBO1000018932,Camp Awara,Dhanaulti,Uttarakhand,11,3.8
HTLGBO1000032140,Cardamom Village Plantation Home Stay,Thekkady,Kerala,6,3.8
HTLGBO1000000802,Casa Grande Studios,Pune,Maharashtra,8,3.8
HTLGBO1000080242,Casa Ribera resort,Cochin,Kerala,,
HTLGBO1000055330,BRIDGESTONE,Munnar,Kerala,19,4.7
HTLGBO1000004464,Central Park 17,Chandigarh,Punjab,165,3.9
HTLGBO1000083292,CHANDRA RESIDENCY,Daltonganj,Jharkhand,,
HTLGBO1000060332,Chanakya Hotel,Bikaner,Rajasthan,,
HTLGBO1000028544,Bhakti Niketan,Mathura,Uttar Pradesh,7,4.2
HTLGBO1000084942,Bina Resorts,Nainital,Uttarakhand,,
HTLGBO1000015508,Buckscent Corbett Retreat,Corbett,Uttarakhand,1,5
HTLGBO1000000182,"Cambay Resort , Jamdoli",Jaipur,Rajasthan,160,3
HTLGBO1000010243,Blue Bells Valley Resort,Munnar,Kerala,85,4.3
HTLGBO1000041016,Casamaria Beach Resort,Alleppey,Kerala,,
HTLGBO1000010071,Casa Roiz Guest House,Goa,Goa,,
HTLGBO1000001506,Camelot Resort,Munnar,Kerala,10,4
HTLGBO1000055968,Central Guest House,Agartala,Tripura,1,1
HTLGBO1000079386,Camp Twilight,Nainital,Uttarakhand,,
HTLGBO1000054518,Check In Room Main Bazaar,Delhi,Delhi,72,4.2
HTLGBO1000065362,Chanakya Resort &amp; Rafting,Rishikesh,Uttarakhand,,
HTLGBO1000017788,Bukhara Inn,Delhi,Delhi,13,3
HTLGBO1000085738,BOMBAY VIEW HOTEL,Matheran,Maharashtra,,
HTLGBO1000019444,Camp Rafting masti,Rishikesh,Uttarakhand,12,3.4
HTLGBO1000061366,Camp Carnival,Kanatal,Uttarakhand,,
HTLGBO1000079892,Central Guest House,Kolkata,West Bengal,3,4
HTLGBO1000038256,Changlo Chen Hotel,Gangtok,Sikkim,,
HTLGBO1000012982,Chandys Windy Woods,Munnar,Kerala,19,4.5
HTLGBO1000062816,Chuppi homestay,Coorg,Karnataka,,
HTLGBO1000010309,Blue Bay  Beach Resort,Mahabalipuram,Tamil Nadu,25,3.3
HTLGBO1000006519,Blue Moon Hotel,Visakhapatnam,Andhra Pradesh,78,2.9
HTLGBO1000000831,Castle House Calangute,Goa,Goa,516,4.3
HTLGBO1000009283,Bharhka Countryside Cottage Resort,Manali,Himachal Pradesh,15,4.1
HTLGBO1000090964,Casa 31,Gurgaon,Haryana,,
HTLGBO1000063184,Champions Yacht - Sea Breeze,Goa,Goa,,
HTLGBO1000058938,Chahana homestay,Coorg,Karnataka,,
HTLGBO1000066374,CHIDAMBARA VILLAS,Karaikudi,Tamil Nadu,,
HTLGBO1000074118,BP VILLA,Lonavala,Maharashtra,,
HTLGBO1000083588,Bhandarkar Tourist Home,Gangavathi,Karnataka,,
HTLGBO1000002010,BrightLand Hotel,Shimla,Himachal Pradesh,42,3
HTLGBO1000004108,Coconut creek,Goa,Goa,16,4.7
HTLGBO1000006723,Comfort Shelter Lodge,Bangalore,Karnataka,21,3.3
HTLGBO1000000895,De Vivendi Resorts,Manali,Himachal Pradesh,7,3.9
HTLGBO1000053420,Cresent villa,Varanasi,Uttar Pradesh,2,4
HTLGBO1000056310,CLUB HOMESTAY,Chikmagalur,Karnataka,,
HTLGBO1000004938,Cold Desert Camp,Leh,Jammu and Kashmir,5,4.7
HTLGBO1000053892,Dakkhan Lodging,Kolhapur,Maharashtra,,
HTLGBO1000064310,Colonial De Braganza Apartment,Goa,Goa,,
HTLGBO1000069148,Cost Gama Homestay,Cochin,Kerala,,
HTLGBO1000006448,Denissions Hotel,Hubli,Karnataka,104,4.6
HTLGBO1000001177,Comfort Inn Sunset,Ahmedabad,Gujarat,54,4.4
HTLGBO1000058010,Coorg berry lane,Coorg,Karnataka,,
HTLGBO1000027140,"Cradle of Life,High Bank",Rishikesh,Uttarakhand,7,4.5
HTLGBO1000046572,COORG GIRINIVAS-A BUDGET HOMESTAY IN MADIKERI,Coorg,Karnataka,7,4.6
HTLGBO1000066868,D.S Inn,Kutch,Gujarat,2,4.5
HTLGBO1000000014,"Clarks Inn, Kailash Colony",Delhi,Delhi,23,3.2
HTLGBO1000019576,Dev Villa,Udaipur,Rajasthan,1,4
HTLGBO1000032056,Comfort zone,Coorg,Karnataka,104,4.7
HTLGBO1000087062,Coral Lake resort,Karjat,Maharashtra,2,2
HTLGBO1000011058,De Rock,Masinagudi,Tamil Nadu,13,4.1
HTLGBO1000001031,Dev Hotel,Haridwar,Uttarakhand,26,3
HTLGBO1000015560,Dayal Regency Manesar,Gurgaon,Haryana,,
HTLGBO1000062052,Dandeli Kingfisher Jungle Stay,Dandeli,Karnataka,,
HTLGBO1000011094,Desert Safariors Camp,Jaisalmer,Rajasthan,,
HTLGBO1000002333,Club Mahindra Kumarakom,Kumarakom,Kerala,1,3
HTLGBO1000060602,Dev Lok International,Kasol,Himachal Pradesh,5,2.8
HTLGBO1000086448,Clara Hotels,Bangalore,Karnataka,3,3.7
HTLGBO1000006233,Cuba Agonda,Goa,Goa,4,4.8
HTLGBO1000029556,Crown Plaza,Chandigarh,Punjab,120,3.9
HTLGBO1000066924,Cube @ Medanta,Gurgaon,Haryana,,
HTLGBO1000048988,Dean Dale Cottage,Thekkady,Kerala,1,2
HTLGBO1000006533,Club Kensville Golf Resort,Ahmedabad,Gujarat,20,4.5
HTLGBO1000005731,Desert Haveli Guest House,Jaisalmer,Rajasthan,15,4.1
HTLGBO1000019346,Coorg Live in  Estate stay,Coorg,Karnataka,4,2.8
HTLGBO1000079822,Clarks Inn,Hampi,Karnataka,37,4.3
HTLGBO1000002344,Club Mahindra Puducherry,Pondicherry,Pondicherry,79,3.9
HTLGBO1000044808,Colors Apart Hotel,Chennai,Tamil Nadu,3,4.2
HTLGBO1000006427,Country Inn and Suites By Carlson Amritsar,Amritsar,Punjab,245,4.2
HTLGBO1000009243,Clarem Guest House,Goa,Goa,,
HTLGBO1000002345,Club Mahindra Corbett,Corbett,Uttarakhand,21,2.9
HTLGBO1000043378,Country Tavern,Ooty,Tamil Nadu,,
HTLGBO1000049776,Damysharina Guest House,Goa,Goa,,
HTLGBO1000016478,Corbett Blue Sky Resort (A Unit of Orawar Hotels &amp; Resorts),Corbett,Uttarakhand,83,4.1
HTLGBO1000014320,Desert Safari Camps,Jaisalmer,Rajasthan,,
HTLGBO1000038098,Country Spa Kuteeram,Hyderabad,Andhra Pradesh,21,3.7
HTLGBO1000012492,Delhi Bed and Breakfast,Delhi,Delhi,1,4.6
HTLGBO1000013467,Country Inn By Carlson Indore,Indore,Madhya Pradesh,333,4.4
HTLGBO1000090866,Clarks INN Suite,Gwalior,Madhya Pradesh,,
HTLGBO1000073284,Coffee Tranquil Homestay,Chikmagalur,Karnataka,,
HTLGBO1000002355,Club Mahindra madikeri Coorg,Coorg,Karnataka,176,4.4
HTLGBO1000053358,Day Dream Hotelz,Chennai,Tamil Nadu,2,3
HTLGBO1000091602,Deluxe Home Stay Gagret,Una,Himachal Pradesh,5,4.6
HTLGBO1000000048,Clarks Inn Suites,Ghaziabad,Uttar Pradesh,237,3.8
HTLGBO1000057676,Dev Daru Bangalow,pachmarhi,Madhya Pradesh,,
HTLGBO1000000036,Citrus Hotels Gurgaon Central,Gurgaon,Haryana,94,4.1
HTLGBO1000065272,Deep Hotel,Bahadurgarh,Haryana,,
HTLGBO1000053614,Clove Spice Routes Luxury Cruise,Alleppey,Kerala,,
HTLGBO1000073158,Dalgoma Houseboat,Srinagar,Jammu and Kashmir,,
HTLGBO1000005244,Clouds Valley Leisure Hotel,Munnar,Kerala,88,4.2
HTLGBO1000076864,Cochin City Residency,Ernakulam,Kerala,1,1
HTLGBO1000060382,D'SILVA COTTAGES,Wayanad,Kerala,,
HTLGBO1000096188,Country Cottage Manali,Manali,Himachal Pradesh,1,5
HTLGBO1000072798,DEUTA'S COTTAGE,Golaghat,Assam,,
HTLGBO1000046808,"Country Inn &amp; Suites By Carlson, Bengaluru Hebbal",Bangalore,Karnataka,19,4
HTLGBO1000012638,Comfort Inn Service Apartment,Pune,Maharashtra,43,3.3
HTLGBO1000009484,Desert Adventure Camp,Jaisalmer,Rajasthan,25,4.1
HTLGBO1000009632,Desert Tulip Hotels and Resort,Jaisalmer,Rajasthan,,
HTLGBO1000015384,Dass Suites,Bangalore,Karnataka,50,4.1
HTLGBO1000001560,Corbett View Resort,Corbett,Uttarakhand,85,4
HTLGBO1000083466,CYRUS RESORTS,Alleppey,Kerala,,
HTLGBO1000064960,DEVAA SERVICE APARTMENT,Ernakulam,Kerala,,
HTLGBO1000083408,Coorg Dreams,Coorg,Karnataka,,
HTLGBO1000058060,DALETHORPE,Kodaikanal,Tamil Nadu,,
HTLGBO1000000255,Corporate Prime,Gurgaon,Haryana,10,2.9
HTLGBO1000079016,CORPORATE STAY,Bangalore,Karnataka,,
HTLGBO1000034448,Darshan lodge,Navi Mumbai,Maharashtra,3,2
HTLGBO1000030960,Costa de Goa,Goa,Goa,1,4
HTLGBO1000076196,DEPARKINN,Lucknow,Uttar Pradesh,,
HTLGBO1000010238,Costa Del Sol,Goa,Goa,3,3.7
HTLGBO1000001101,Deltin Palms Riverfront,Goa,Goa,70,4
HTLGBO1000060758,Coorg River Side Homestay,Coorg,Karnataka,,
HTLGBO1000029540,"Cinnamon Homestay, Off Sohna Road",Gurgaon,Haryana,6,4.3
HTLGBO1000004519,Cocobay Resort,Kumarakom,Kerala,154,4.4
HTLGBO1000002340,Club Mahindra Naukuchiatal,Naukuchiatal,Uttarakhand,1,4
HTLGBO1000006892,Deja vu Tranzs,Coimbatore,Tamil Nadu,9,4.5
HTLGBO1000068418,Coconut garden beach house,Malwan,Maharashtra,,
HTLGBO1000097394,"Desert nights, Churi Ajitgarh",Mandawa,Rajasthan,,
HTLGBO1000085604,Crystal Guest House,Jamshedpur,Jharkhand,,
HTLGBO1000001936,Cuba Beach Huts,Goa,Goa,7,3.8
HTLGBO1000043044,City The Village Resort &amp; Hotel,Bhuj,Gujarat,1,4
HTLGBO1000010824,Deep Guest House,Bangalore,Karnataka,,
HTLGBO1000070530,D Lake View Resort,Hyderabad,Andhra Pradesh,,
HTLGBO1000040978,Cygnett Inn Celestiial,Goa,Goa,91,4
HTLGBO1000019166,Classic Homes Guest House,Hyderabad,Andhra Pradesh,1,3.6
HTLGBO1000002047,Citrus Hotel Goa,Goa,Goa,249,4.4
HTLGBO1000049798,"Deccan Pavilion, Katraj",Pune,Maharashtra,5,2.8
HTLGBO1000002238,"Club Mahindra Emerald Palms, Goa",Goa,Goa,13,4.5
HTLGBO1000060338,Coffee cup homestay,Coorg,Karnataka,,
HTLGBO1000007048,Country Inn - Amritsar,Amritsar,Punjab,48,3.6
HTLGBO1000005557,Desert Winds,Bikaner,Rajasthan,32,4
HTLGBO1000015752,Corbett Rosewood Resort,Corbett,Uttarakhand,1,2.6
HTLGBO1000054718,Colonels Cozy Corner Home Stay,Dharmsala,Himachal Pradesh,,
HTLGBO1000014236,Delight Hotels Sernya,Gangtok,Sikkim,140,3.1
HTLGBO1000049192,Cliff GK Residency,Ooty,Tamil Nadu,47,4.7
HTLGBO1000059358,DALIYA HOMESTAY,Ernakulam,Kerala,,
HTLGBO1000053738,Deva Residency,Bangalore,Karnataka,,
HTLGBO1000022166,De Meadows Resort,Port Blair,Andaman and Nicobar Islands,2,3.3
HTLGBO1000069412,Cliffgarden beach resort,Varkala,Kerala,,
HTLGBO1000072940,Denaco Pearl Bungalow,Lonavala,Maharashtra,,
HTLGBO1000091412,DEEYASUITES,Bangalore,Karnataka,,
HTLGBO1000093426,Cibori Gold,Manali,Himachal Pradesh,5,4.8
HTLGBO1000001634,Colonia Jose Menino Resort,Goa,Goa,18,3.5
HTLGBO1000049408,coorg o farm,Coorg,Karnataka,1,1.6
HTLGBO1000031684,CYBER INN,Gurgaon,Haryana,2,3.5
HTLGBO1000041858,cruisewithchris,Alleppey,Kerala,,
HTLGBO1000028712,Cupid's Heaven Resort,Goa,Goa,4,2.3
HTLGBO1000012105,Cocohut Resort,Diveagar,Maharashtra,137,4
HTLGBO1000049014,Comfort Solution Bunglow,Pune,Maharashtra,,
HTLGBO1000005068,Deejay By One Earth,Kangra,Himachal Pradesh,21,4.1
HTLGBO1000013108,Classic Lodge,Siliguri,West Bengal,25,3.2
HTLGBO1000069584,COLONELS RESORTS,Kangra,Himachal Pradesh,,
HTLGBO1000035492,Clover Home Service Apt,Pune,Maharashtra,13,4.1
HTLGBO1000056190,Coffee Coorg Nest,Coorg,Karnataka,,
HTLGBO1000000725,Cynosure Resort,Coorg,Karnataka,89,3.5
HTLGBO1000048042,Corner stone Munnar,Munnar,Kerala,,
HTLGBO1000010937,"Cinnamon Homestay, Sohna Road",Gurgaon,Haryana,25,4.8
HTLGBO1000003266,Club Mahindra Poovar,Kovalam,Kerala,14,2.8
HTLGBO1000003772,Corporate Living,Kolkata,West Bengal,1,1
HTLGBO1000052234,Coorg Anekad Jungle stay,Coorg,Karnataka,,
HTLGBO1000034818,Coffeegrove Resort,Chikmagalur,Karnataka,83,4.5
HTLGBO1000003034,Country Yard Resort (30 kms from Mount Abu),Mount Abu,Rajasthan,15,3.4
HTLGBO1000003375,Daman Ganga Valley Resort,Silvassa,Dadra and Nagar Haveli,74,3.6
HTLGBO1000002335,Club Mahindra Kumbhalgarh,kumbalgarh,Rajasthan,50,4
HTLGBO1000011099,D. R. Residency,Agra,Uttar Pradesh,8,3.5
HTLGBO1000015078,Corbett Jungle Treasure,Corbett,Uttarakhand,5,3.4
HTLGBO1000066554,Chyavana Ayur Retreat,Wayanad,Kerala,,
HTLGBO1000077086,Coffee Cottage,Coorg,Karnataka,,
HTLGBO1000090012,Classic Hotel &amp; Restaurant,Kolkata,West Bengal,,
HTLGBO1000067830,Costa Malabari,Kannur,Kerala,,
HTLGBO1000000737,City Park Airport - A Boutique Hotel,Delhi,Delhi,11,3.1
HTLGBO1000046732,Coastal Breeze,Port Blair,Andaman and Nicobar Islands,,
HTLGBO1000014510,Daisy Home,Noida,Uttar Pradesh,6,4.5
HTLGBO1000000806,Crystal Retreat,Agra,Uttar Pradesh,20,3.9
HTLGBO1000007437,Citrus Cunningham Road Bangalore,Bangalore,Karnataka,185,4.5
HTLGBO1000011515,Cosmos Guest Homes - Bellandur,Bangalore,Karnataka,6,3.3
HTLGBO1000010424,Cyber City Hotels,Gurgaon,Haryana,3,2
HTLGBO1000006450,"CORBETT AROMA PARK,CORBETT",Corbett,Uttarakhand,78,3.7
HTLGBO1000081224,Deira city Residency Hotel,Kasaragod,Kerala,,
HTLGBO1000004596,Country Inn and Suites By Carlson Vaishnodevi,Katra,Jammu and Kashmir,201,4.7
HTLGBO1000076372,Comfort Regency Hotel,Kollam,Kerala,,
HTLGBO1000004925,Country Roads,Kolkata,West Bengal,10,3.8
HTLGBO1000075076,Credora Inn,Bangalore,Karnataka,,
HTLGBO1000002225,Club Mahindra Derby Green,Ooty,Tamil Nadu,55,3.8
HTLGBO1000005044,De Sai Palace,Goa,Goa,143,3.9
HTLGBO1000010548,Cocoon Hotel,Pune,Maharashtra,90,4.6
HTLGBO1000011215,Cosmos Luxury Kharadi,Pune,Maharashtra,8,3.8
HTLGBO1000077386,Christy Rooms,Delhi,Delhi,2,4.5
HTLGBO1000035800,Cosmos Apartment Calangute II,Goa,Goa,,
HTLGBO1000083660,Craft village,Delhi,Delhi,,
HTLGBO1000000017,Clarks Inn Kaushambi,Ghaziabad,Uttar Pradesh,46,2.8
HTLGBO1000062096,Clover Suites,Bangalore,Karnataka,,
HTLGBO1000019024,Cosmic Leisure Resort,Kovalam,Kerala,,
HTLGBO1000028288,CLARKS GRAND,Gorakhpur,Uttar Pradesh,1,3
HTLGBO1000007004,Coffee Land Homestay,Chikmagalur,Karnataka,2,2.8
HTLGBO1000010806,Deepikas Garden Residence,Valparai,Tamil Nadu,9,3
HTLGBO1000068716,Coorg KoteKaad Dreams,Coorg,Karnataka,3,4.7
HTLGBO1000030876,"Clarks Inn, Badami",Badami,Karnataka,14,4.2
HTLGBO1000073696,Dalvi villa,Alibag,Maharashtra,,
HTLGBO1000001504,Cliff Top Club Resort,Auli,Uttarakhand,17,3.1
HTLGBO1000011527,Corbett Tiger huts,Corbett,Uttarakhand,3,3.1
HTLGBO1000081064,Coelho Guest House,Goa,Goa,,
HTLGBO1000044962,Danladic Houseboat,Alleppey,Kerala,15,4
HTLGBO1000002825,Country Inn and  Suites By Carlson Goa Panjim,Panaji,Goa,84,4
HTLGBO1000036330,Country Club  Begumpet,Hyderabad,Andhra Pradesh,25,2.7
HTLGBO1000038248,Deccan Classic Residency,Hyderabad,Andhra Pradesh,,
HTLGBO1000001622,Coral Tree,Bangalore,Karnataka,124,4.1
HTLGBO1000059520,Daryasarang Palace,Ganpatipule,Maharashtra,,
HTLGBO1000060430,Corbett Moon Resort,Corbett,Uttarakhand,,
HTLGBO1000009306,Dahleez-A Boutique Hotel,Gurgaon,Haryana,23,3.7
HTLGBO1000058006,Choral Resort,Mhowgaon,Madhya Pradesh,,
HTLGBO1000051572,Darbargadh Palace  by Heritage Villas,Morbi,Gujarat,,
HTLGBO1000006541,Compact- Tea Pavilion,Bangalore,Karnataka,,
HTLGBO1000017158,Country Inn and Suites By Carlson Bathinda,Bathinda,Punjab,200,4.5
HTLGBO1000052944,De Oriental Grand,Kohima,Nagaland,,
HTLGBO1000057942,Deelux hotel chail,Chail,Himachal Pradesh,,
HTLGBO1000029578,Christy Kripa 3 BHK AC Villa,Lonavala,Maharashtra,1,2.6
HTLGBO1000003841,Crescent Sea Cliff,Chennai,Tamil Nadu,15,3
HTLGBO1000011623,Dusit Devarana,Delhi,Delhi,35,4.4
HTLGBO1000038096,Fort Dhariyawad,Pratapgarh,Rajasthan,,
HTLGBO1000073574,Farm Ville Boutique Resort,Shantiniketan,West Bengal,,
HTLGBO1000051980,Forest Hill Resort &amp; Golf Club,Chandigarh,Punjab,60,3.5
HTLGBO1000002770,Fortune Select Excalibur,Gurgaon,Haryana,70,4.5
HTLGBO1000001436,Dholes Den Bandipur,Bandipur,Karnataka,23,4.8
HTLGBO1000000401,Executel Begumpet,Hyderabad,Andhra Pradesh,13,3.4
HTLGBO1000004666,Executive Comfort (T.Nagar),Chennai,Tamil Nadu,4,4.5
HTLGBO1000061870,Focus Houseboat - Four Bedded,Alleppey,Kerala,,
HTLGBO1000003254,Emarald Pristine Island,Alleppey,Kerala,48,3.7
HTLGBO1000063356,Fidalgo hotel Pvt. Ltd.,Karnal,Haryana,1,5
HTLGBO1000003280,Forrest Raja Ji National Park,Rishikesh,Uttarakhand,1,5
HTLGBO1000052334,Fontana  Hotel,Mcleodganj,Himachal Pradesh,2,2.8
HTLGBO1000038238,Function Inn Hotel,Lucknow,Uttar Pradesh,,
HTLGBO1000031536,FabHotel Monarch Jayanagar,Bangalore,Karnataka,159,4.2
HTLGBO1000098776,FabHotel Parimeet Navi Mumbai,Mumbai,Maharashtra,,
HTLGBO1000066000,DUNAG SPRINGS,Coimbatore,Tamil Nadu,,
HTLGBO1000021350,Dilshad group of Houseboats,Srinagar,Jammu and Kashmir,,
HTLGBO1000014474,Diamond Boutique Hotel,Indore,Madhya Pradesh,4,4.1
HTLGBO1000006614,Down Town Guest House,Kolkata,West Bengal,10,4
HTLGBO1000071826,Famous Rest House,Mumbai,Maharashtra,,
HTLGBO1000004357,FabHotel Blossom T. Nagar,Chennai,Tamil Nadu,31,3.7
HTLGBO1000086358,Falcon Guest House,Kolkata,West Bengal,24,4.1
HTLGBO1000003180,Florence Continental Hotel,Udaipur,Rajasthan,14,4
HTLGBO1000078978,DOLPHIN HOMESTAY,Thekkady,Kerala,,
HTLGBO1000082654,Fantasy Riverland,Kumarakom,Kerala,,
HTLGBO1000003423,FabHotel MyPlace Kondapur HICC,Hyderabad,Andhra Pradesh,564,3.7
HTLGBO1000058418,Dolphin cottages Shimla,Shimla,Himachal Pradesh,8,3.3
HTLGBO1000083774,EliteNestle O2 Wellness Club &amp; Resort,Pune,Maharashtra,,
HTLGBO1000016484,Ecotones Camps Pvt Ltd,Munnar,Kerala,9,4.8
HTLGBO1000060610,Dolphin Resort,Havelock,Andaman and Nicobar Islands,21,4.4
HTLGBO1000006398,Express Inn The Business Luxury Hotel,Nashik,Maharashtra,102,4.4
HTLGBO1000063714,FRIENDS HOUSE,Pondicherry,Pondicherry,,
HTLGBO1000003687,Dona Alcina Resorts,Goa,Goa,95,3.2
HTLGBO1000013689,El-Shaddai Homes,Bangalore,Karnataka,7,4.2
HTLGBO1000004522,Downhill Village,Goa,Goa,18,3.8
HTLGBO1000062512,DM Bluemoon Comforts,Bangalore,Karnataka,3,4
HTLGBO1000055662,Dubey Guest House,Katra,Jammu and Kashmir,,
HTLGBO1000083178,Falcon Suites-Residency Road,Bangalore,Karnataka,,
